Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2014-BLG-1765,BLG511.28,117683,18:03:33.86,-26:51:14.6,2456919.579,2014-09-19.08,23.666,1.251,1.208,0.205,1.0,17.055,17.055,270.8910833333333,-26.854055555555558
2014-BLG-1766,BLG512.21,66336,18:03:04.71,-28:34:24.1,2456898.194,2014-08-28.69,14.008,0.031,32.428,3.777,0.203,18.269,20.003,270.76962499999996,-28.57336111111111
2014-BLG-1767,BLG512.31,145864,18:01:33.01,-28:02:57.8,2456894.225,2014-08-24.73,3.763,0.578,1.94,0.719,1.0,18.933,18.933,270.38754166666666,-28.049388888888892
2014-BLG-1768,BLG519.04,161963,18:08:16.69,-28:29:19.9,2456897.17,2014-08-27.67,8.017,0.898,1.426,0.385,1.0,18.735,18.735,272.0695416666666,-28.488861111111113
2014-BLG-1769,BLG524.28,68425,18:14:50.42,-28:10:32.2,2456907.904,2014-09-07.40,29.67,0.202,5.019,1.751,1.0,19.375,19.375,273.71008333333333,-28.175611111111113
2014-BLG-1770,BLG610.12,57284,17:39:32.81,-36:16:03.6,2456909.15,2014-09-08.65,44.975,0.591,1.906,0.701,1.0,19.574,19.574,264.88670833333333,-36.26766666666666
2014-BLG-1771,BLG610.28,30058,17:40:35.09,-35:24:08.7,2456889.766,2014-08-20.27,10.746,0.409,2.595,1.035,1.0,20.066,20.066,265.14620833333333,-35.40241666666667
2014-BLG-1772,BLG621.26,86689,17:36:45.20,-21:41:34.9,2456907.208,2014-09-06.71,28.099,0.564,1.979,0.741,1.0,18.634,18.634,264.18833333333333,-21.69302777777778
2014-BLG-1773,BLG622.31,4396,17:33:43.12,-23:04:02.9,2456911.896,2014-09-11.40,124.547,0.131,7.707,2.217,0.282,19.532,20.906,263.4296666666666,-23.06747222222222
2014-BLG-1774,BLG630.31,49716,17:44:04.22,-20:39:50.6,2456924.376,2014-09-23.88,21.978,0.312,3.321,1.303,1.0,15.209,15.209,266.01758333333333,-20.664055555555553
2014-BLG-1775,BLG631.06,75172,17:44:09.33,-22:41:54.9,2456886.657,2014-08-17.16,12.946,0.295,3.498,1.359,1.0,20.331,20.331,266.038875,-22.698583333333335
2014-BLG-1776,BLG652.23,18030,17:39:59.51,-26:00:44.6,2456897.274,2014-08-27.77,12.276,0.176,5.734,1.896,1.0,19.05,19.05,264.99795833333326,-26.01238888888889
2014-BLG-1777,BLG714.13,78987,17:39:36.52,-25:21:31.8,2456892.338,2014-08-22.84,7.913,0.853,1.471,0.419,1.0,18.341,18.341,264.90216666666663,-25.358833333333333
2014-BLG-1778,BLG715.10,42160,17:36:39.67,-24:45:06.8,2456920.101,2014-09-19.60,34.897,0.516,2.125,0.818,1.0,17.728,17.728,264.16529166666663,-24.75188888888889
2014-BLG-1779,BLG715.18,21011,17:37:06.40,-24:36:25.7,2456888.641,2014-08-19.14,13.563,0.256,4.001,1.506,1.0,20.222,20.222,264.27666666666664,-24.60713888888889
2014-BLG-1780,BLG501.03,62876,17:52:44.23,-30:23:18.7,2456891.058,2014-08-21.56,29.88,0.509,2.15,0.831,1.0,20.002,20.002,268.1842916666667,-30.388527777777778
2014-BLG-1781,BLG501.17,115324,17:54:45.26,-29:46:45.8,2456903.079,2014-09-02.58,5.476,0.375,2.806,1.12,1.0,14.64,14.64,268.68858333333327,-29.77938888888889
2014-BLG-1782,BLG501.31,78204,17:50:15.59,-29:24:35.8,2456912.791,2014-09-12.29,40.187,0.645,1.782,0.627,0.382,19.161,20.207,267.56495833333327,-29.40994444444444
2014-BLG-1783,BLG504.08,120059,18:00:19.47,-28:08:56.0,2456910.239,2014-09-09.74,12.44,1.106,1.275,0.264,1.0,15.197,15.197,270.08112499999993,-28.148888888888887
2014-BLG-1784,BLG505.13,39504,17:57:03.67,-29:15:45.7,2456921.361,2014-09-20.86,70.847,0.179,5.654,1.881,0.061,18.083,21.124,269.26529166666666,-29.262694444444445
2014-BLG-1785,BLG505.25,66257,17:54:52.81,-29:04:53.2,2456899.563,2014-08-30.06,11.693,0.199,5.088,1.766,1.0,20.209,20.209,268.7200416666666,-29.081444444444443
2014-BLG-1786,BLG506.11,49542,17:58:24.85,-30:41:09.0,2456909.639,2014-09-09.14,20.885,1.669,1.101,0.104,1.0,17.094,17.094,269.6035416666666,-30.685833333333335
2014-BLG-1787,BLG506.18,10716,17:59:53.47,-30:22:06.2,2456895.88,2014-08-26.38,2.947,1.032,1.32,0.301,1.0,18.002,18.002,269.9727916666667,-30.36838888888889
2014-BLG-1788,BLG506.31,92875,17:56:04.85,-30:06:32.1,2456896.928,2014-08-27.43,3.452,0.318,3.26,1.283,1.0,18.661,18.661,269.0202083333333,-30.10891666666667
2014-BLG-1789,BLG512.15,65520,18:01:01.95,-28:51:02.9,2456909.174,2014-09-08.67,47.542,0.559,1.992,0.748,0.477,18.608,19.412,270.25812499999995,-28.850805555555556
2014-BLG-1790,BLG512.15,146858,18:00:55.49,-28:43:27.0,2456919.364,2014-09-18.86,50.33,0.462,2.336,0.921,0.373,18.805,19.876,270.2312083333333,-28.724166666666665
2014-BLG-1791,BLG534.05,21736,17:51:25.17,-31:23:42.2,2456897.84,2014-08-28.34,2.157,1.495,1.135,0.137,1.0,16.913,16.913,267.854875,-31.395055555555555
2014-BLG-1792,BLG534.20,171962,17:52:22.34,-30:54:39.6,2456900.613,2014-08-31.11,5.017,1.491,1.135,0.138,1.0,17.243,17.243,268.0930833333333,-30.910999999999998
2014-BLG-1793,BLG626.09,53254,17:42:33.18,-24:15:09.1,2456893.14,2014-08-23.64,7.55,0.433,2.47,0.982,1.0,19.782,19.782,265.63824999999997,-24.25252777777778
2014-BLG-1794,BLG642.25,67585,17:53:12.41,-22:04:45.8,2456901.053,2014-08-31.55,109.703,0.14,7.203,2.144,0.14,18.919,21.056,268.3017083333333,-22.07938888888889
2014-BLG-1795,BLG683.22,5239,17:46:02.20,-25:29:05.9,2456889.637,2014-08-20.14,21.667,0.421,2.528,1.007,1.0,18.758,18.758,266.50916666666666,-25.484972222222222
2014-BLG-1796,BLG508.29,309,17:57:45.19,-32:34:15.1,2456903.165,2014-09-02.67,42.372,0.133,7.552,2.195,0.082,17.512,20.225,269.4382916666666,-32.570861111111114
2014-BLG-1797,BLG513.22,84101,18:02:15.08,-29:44:34.7,2456924.502,2014-09-24.00,61.507,1.744,1.089,0.093,1.0,16.764,16.764,270.56283333333334,-29.742972222222225
2014-BLG-1798,BLG514.12,71434,18:03:22.34,-31:06:04.9,2456907.067,2014-09-06.57,55.573,1.944,1.066,0.069,1.0,16.061,16.061,270.8430833333333,-31.101361111111114
2014-BLG-1799,BLG514.30,88423,18:02:24.46,-30:42:31.4,2456904.375,2014-09-03.88,31.541,0.25,4.09,1.529,0.411,19.214,20.179,270.6019166666667,-30.70872222222222
2014-BLG-1800,BLG522.02,135438,18:14:52.21,-26:33:40.0,2456895.114,2014-08-25.61,7.893,0.36,2.912,1.16,1.0,19.328,19.328,273.71754166666665,-26.561111111111114
2014-BLG-1801,BLG528.07,22282,18:17:22.04,-24:49:34.5,2456912.852,2014-09-12.35,27.536,0.959,1.372,0.344,1.0,18.349,18.349,274.3418333333333,-24.826249999999998
2014-BLG-1802,BLG530.18,74707,18:21:14.08,-26:41:54.6,2456896.119,2014-08-26.62,23.779,1.668,1.101,0.104,1.0,16.981,16.981,275.3086666666667,-26.6985
2014-BLG-1803,BLG603.01,136791,17:47:48.53,-34:35:46.6,2456926.549,2014-09-26.05,66.255,0.083,12.109,2.708,0.146,17.703,19.791,266.9522083333333,-34.59627777777778
2014-BLG-1804,BLG504.02,39299,17:59:14.52,-28:20:49.4,2456916.224,2014-09-15.72,19.893,0.244,4.182,1.554,0.406,17.67,18.647,269.8105,-28.347055555555553
2014-BLG-1805,BLG512.11,69648,18:03:48.10,-28:48:47.9,2456943.388,2014-10-12.89,23.416,0.103,9.785,2.476,0.982,15.636,15.655,270.9504166666666,-28.813305555555555
2014-BLG-1806,BLG615.02,87122,17:25:36.04,-30:23:39.4,2456893.196,2014-08-23.70,9.264,1.17,1.243,0.236,1.0,17.861,17.861,261.4001666666667,-30.394277777777777
2014-BLG-1807,BLG500.01,3741N,17:54:04.59,-28:59:09.8,2456892.901,2014-08-23.40,15.728,0.189,5.353,1.822,1.0,19.619,19.619,268.5191249999999,-28.986055555555556
2014-BLG-1808,BLG500.20,6679N,17:53:00.37,-28:32:34.0,2456894.417,2014-08-24.92,21.417,0.245,4.173,1.551,1.0,19.749,19.749,268.2515416666666,-28.54277777777778
2014-BLG-1809,BLG501.07,6868N,17:49:29.72,-30:26:25.9,2456889.156,2014-08-19.66,6.871,0.238,4.293,1.582,1.0,20.134,20.134,267.3738333333333,-30.440527777777778
2014-BLG-1810,BLG501.18,11569N,17:53:47.39,-29:40:55.8,2456881.049,2014-08-11.55,12.728,0.265,3.875,1.471,1.0,20.108,20.108,268.4474583333333,-29.682166666666667
2014-BLG-1811,BLG501.20,14907N,17:52:58.77,-29:43:10.1,2456863.595,2014-07-25.09,2.144,0.238,4.283,1.579,1.0,19.937,19.937,268.244875,-29.71947222222222
2014-BLG-1812,BLG501.26,42047N,17:53:53.04,-29:13:31.7,2456873.121,2014-08-03.62,19.614,0.054,18.599,3.174,1.0,20.175,20.175,268.47099999999995,-29.22547222222222
2014-BLG-1813,BLG502.27,777N,17:52:58.48,-33:05:43.3,2456891.521,2014-08-22.02,11.469,0.179,5.654,1.881,1.0,20.046,20.046,268.2436666666667,-33.09536111111111
2014-BLG-1814,BLG504.09,4036N,17:59:50.12,-28:02:48.5,2456892.809,2014-08-23.31,18.549,0.225,4.528,1.64,1.0,20.022,20.022,269.95883333333336,-28.046805555555558
2014-BLG-1815,BLG505.15,9544N,17:55:27.19,-29:18:50.2,2456898.184,2014-08-28.68,22.116,0.076,13.208,2.802,1.0,20.176,20.176,268.86329166666667,-29.313944444444445
2014-BLG-1816,BLG505.22,20473N,17:56:50.75,-29:05:50.5,2456893.49,2014-08-23.99,12.0,0.0,79837.0,12.256,1.0,19.856,19.856,269.2114583333333,-29.09736111111111
2014-BLG-1817,BLG505.23,10548N,17:56:16.08,-29:06:32.7,2456888.646,2014-08-19.15,3.601,0.358,2.928,1.166,1.0,20.253,20.253,269.06699999999995,-29.109083333333334
2014-BLG-1818,BLG506.03,8836N,17:58:00.27,-30:53:08.3,2456885.719,2014-08-16.22,7.606,0.308,3.359,1.316,1.0,19.977,19.977,269.50112499999994,-30.885638888888888
2014-BLG-1819,BLG506.13,5033N,17:56:34.44,-30:41:54.4,2456870.359,2014-07-31.86,3.713,0.053,18.938,3.193,1.0,20.247,20.247,269.1435,-30.698444444444444
2014-BLG-1820,BLG506.30,3288N,17:56:48.42,-30:07:32.1,2456887.171,2014-08-17.67,23.644,0.436,2.452,0.974,1.0,20.0,20.0,269.20174999999995,-30.125583333333335
2014-BLG-1821,BLG511.04,3744N,18:03:00.83,-27:55:38.2,2456885.429,2014-08-15.93,14.991,0.261,3.935,1.487,1.0,20.134,20.134,270.75345833333336,-27.92727777777778
2014-BLG-1822,BLG512.05,11364N,18:02:02.63,-29:10:03.5,2456880.887,2014-08-11.39,11.374,0.0,1987803.0,15.746,0.684,19.84,20.253,270.51095833333335,-29.16763888888889
2014-BLG-1823,BLG512.11,9526N,18:03:39.64,-28:39:28.5,2456901.991,2014-09-01.49,34.145,0.209,4.854,1.715,1.0,19.942,19.942,270.9151666666666,-28.657916666666665
2014-BLG-1824,BLG512.13,12804N,18:02:37.76,-28:49:11.6,2456885.223,2014-08-15.72,8.171,0.106,9.456,2.439,0.379,20.08,21.135,270.6573333333333,-28.81988888888889
2014-BLG-1825,BLG512.29,15265N,18:02:49.92,-28:09:49.7,2456871.868,2014-08-02.37,11.185,0.023,43.208,4.089,0.332,20.162,21.358,270.70799999999997,-28.163805555555555
2014-BLG-1826,BLG512.29,15893N,18:02:47.04,-28:12:17.8,2456883.279,2014-08-13.78,11.902,0.024,42.492,4.071,0.155,20.248,22.271,270.69599999999997,-28.204944444444443
2014-BLG-1827,BLG523.23,416N,18:12:44.20,-27:06:53.4,2456889.309,2014-08-19.81,28.689,0.15,6.736,2.071,1.0,19.947,19.947,273.18416666666667,-27.114833333333333
2014-BLG-1828,BLG535.02,755N,17:53:27.17,-32:49:47.4,2456895.822,2014-08-26.32,600.017,0.031,32.292,3.773,0.293,21.046,22.379,268.36320833333326,-32.82983333333333
2014-BLG-1829,BLG501.15,7318N,17:49:45.86,-30:05:01.3,2456894.896,2014-08-25.40,4.944,0.146,6.886,2.095,1.0,20.003,20.003,267.4410833333333,-30.083694444444443
2014-BLG-1830,BLG512.09,9832N,18:05:08.80,-28:37:59.4,2456894.913,2014-08-25.41,9.167,0.024,42.359,4.067,1.0,20.6,20.6,271.2866666666666,-28.633166666666668
2014-BLG-1831,BLG500.04,42930,17:52:12.07,-28:57:37.8,2456905.883,2014-09-05.38,9.628,0.472,2.293,0.901,1.0,19.624,19.624,268.0502916666666,-28.9605
2014-BLG-1832,BLG500.18,59205,17:54:08.90,-28:32:24.8,2456899.695,2014-08-30.20,3.972,0.405,2.616,1.044,1.0,19.325,19.325,268.5370833333333,-28.540222222222223
2014-BLG-1833,BLG501.06,75819,17:50:34.02,-30:10:33.4,2456974.07,2014-11-12.57,36.691,0.432,2.475,0.984,0.756,15.708,16.012,267.64174999999994,-30.175944444444447
2014-BLG-1834,BLG501.31,3208,17:50:46.70,-29:28:52.2,2456915.873,2014-09-15.37,5.419,0.398,2.662,1.063,1.0,18.811,18.811,267.69458333333324,-29.481166666666667
2014-BLG-1835,BLG504.15,24809,17:55:42.08,-28:06:42.3,2456902.677,2014-09-02.18,15.088,0.128,7.883,2.242,0.37,19.738,20.818,268.9253333333333,-28.11175
2014-BLG-1836,BLG504.18,131546,17:59:31.69,-27:49:47.4,2456904.604,2014-09-04.10,95.077,0.352,2.975,1.184,0.036,16.9,20.523,269.8820416666666,-27.829833333333333
2014-BLG-1837,BLG505.02,47804,17:59:13.11,-29:33:05.9,2456910.782,2014-09-10.28,16.68,0.198,5.121,1.773,0.165,18.901,20.858,269.804625,-29.55163888888889
2014-BLG-1838,BLG505.07,135491,17:55:14.63,-29:43:26.5,2456907.382,2014-09-06.88,11.619,1.694,1.097,0.1,1.0,16.753,16.753,268.81095833333336,-29.724027777777778
2014-BLG-1839,BLG505.12,100279,17:57:40.94,-29:16:12.6,2456908.269,2014-09-07.77,6.291,0.637,1.799,0.638,1.0,19.355,19.355,269.4205833333333,-29.270166666666665
2014-BLG-1840,BLG505.31,201931,17:55:53.86,-28:38:48.0,2456906.336,2014-09-05.84,18.629,0.218,4.67,1.673,0.479,19.958,20.758,268.9744166666667,-28.646666666666665
2014-BLG-1841,BLG506.25,81906,17:54:33.51,-30:16:26.5,2456906.207,2014-09-05.71,6.713,0.75,1.6,0.51,1.0,18.784,18.784,268.63962499999997,-30.27402777777778
2014-BLG-1842,BLG512.13,19836,18:02:33.41,-28:47:12.3,2456955.727,2014-10-25.23,29.928,0.808,1.522,0.456,1.0,14.889,14.889,270.63920833333333,-28.78675
2014-BLG-1843,BLG512.25,68600,18:00:18.70,-28:30:58.1,2456911.84,2014-09-11.34,85.846,0.052,19.148,3.205,0.048,18.658,21.961,270.0779166666666,-28.51613888888889
2014-BLG-1844,BLG519.09,49596,18:10:45.51,-28:12:44.0,2456923.891,2014-09-23.39,15.156,0.418,2.544,1.014,1.0,14.878,14.878,272.689625,-28.21222222222222
2014-BLG-1845,BLG520.26,122716,18:10:43.62,-28:38:46.2,2456901.696,2014-09-01.20,9.131,0.496,2.197,0.854,1.0,18.669,18.669,272.68175,-28.646166666666666
2014-BLG-1846,BLG534.18,88899,17:54:03.52,-30:48:15.2,2456908.233,2014-09-07.73,12.674,0.817,1.511,0.448,1.0,19.029,19.029,268.5146666666666,-30.804222222222222
2014-BLG-1847,BLG599.11,33721,17:52:34.04,-36:05:56.3,2456902.333,2014-09-01.83,39.405,0.471,2.295,0.902,1.0,18.652,18.652,268.1418333333333,-36.09897222222222
2014-BLG-1848,BLG610.07,31134,17:37:19.66,-36:31:27.0,2456911.24,2014-09-10.74,57.339,0.119,8.45,2.317,0.271,19.073,20.489,264.33191666666664,-36.524166666666666
2014-BLG-1849,BLG611.32,98804,17:33:26.77,-26:35:01.3,2456933.744,2014-10-03.24,35.701,1.753,1.088,0.092,1.0,17.937,17.937,263.36154166666665,-26.583694444444443
2014-BLG-1850,BLG632.06,69934,17:44:27.51,-23:51:50.4,2456911.505,2014-09-11.01,40.451,0.0,194301.0,13.221,0.344,19.113,20.272,266.114625,-23.864
2014-BLG-1851,BLG639.15,78800,17:48:42.98,-24:16:53.2,2456950.842,2014-10-20.34,83.317,0.828,1.498,0.439,1.0,19.073,19.073,267.1790833333333,-24.281444444444443
2014-BLG-1852,BLG639.31,8226,17:49:44.61,-23:43:44.5,2456926.751,2014-09-26.25,106.93,0.453,2.373,0.938,1.0,20.253,20.253,267.43587499999995,-23.729027777777777
2014-BLG-1853,BLG683.24,57151,17:44:18.98,-25:25:09.1,2456892.071,2014-08-22.57,10.62,0.325,3.2,1.263,1.0,19.128,19.128,266.0790833333333,-25.419194444444447
2014-BLG-1854,BLG502.28,152688,17:52:08.20,-33:02:10.5,2456909.391,2014-09-08.89,20.607,0.285,3.612,1.394,0.065,16.571,19.531,268.03416666666664,-33.036249999999995
2014-BLG-1855,BLG504.27,52460,17:58:58.67,-27:39:46.1,2456926.549,2014-09-26.05,19.863,0.323,3.213,1.267,1.0,19.083,19.083,269.7444583333333,-27.662805555555554
2014-BLG-1856,BLG505.23,6006,17:56:24.16,-29:10:39.0,2456915.509,2014-09-15.01,25.959,0.065,15.523,2.977,0.311,19.133,20.401,269.10066666666665,-29.177500000000002
2014-BLG-1857,BLG505.31,179612,17:55:56.81,-28:44:50.5,2456908.576,2014-09-08.08,1.677,0.02,51.12,4.271,0.061,19.287,22.319,268.9867083333333,-28.74736111111111
2014-BLG-1858,BLG511.09,136705,18:05:02.41,-27:25:39.0,2456909.414,2014-09-08.91,3.269,0.155,6.505,2.033,1.0,18.401,18.401,271.2600416666666,-27.427500000000002
2014-BLG-1859,BLG511.15,37257,18:01:11.62,-27:25:57.4,2456909.079,2014-09-08.58,7.317,0.12,8.38,2.308,0.512,19.104,19.83,270.2984166666666,-27.43261111111111
2014-BLG-1860,BLG513.30,81023,18:02:12.09,-29:25:36.2,2456986.655,2014-11-25.16,88.439,0.299,3.461,1.348,0.231,15.812,17.404,270.55037500000003,-29.426722222222224
2014-BLG-1861,BLG514.27,9498,18:04:57.09,-30:40:24.2,2456915.96,2014-09-15.46,22.613,1.052,1.307,0.29,1.0,18.127,18.127,271.237875,-30.67338888888889
2014-BLG-1862,BLG518.22,75223,18:07:52.20,-26:32:01.0,2456933.141,2014-10-02.64,29.21,1.283,1.196,0.194,1.0,17.068,17.068,271.9675,-26.533611111111114
2014-BLG-1863,BLG535.06,90297,17:50:13.83,-32:45:19.0,2456911.074,2014-09-10.57,17.862,0.484,2.242,0.877,1.0,19.191,19.191,267.557625,-32.75527777777778
2014-BLG-1864,BLG645.02,12565,17:59:05.06,-27:17:56.0,2456915.46,2014-09-14.96,55.067,0.064,15.644,2.986,0.622,19.573,20.087,269.77108333333337,-27.29888888888889
2014-BLG-1865,BLG653.19,67849,17:36:42.37,-28:34:58.6,2456947.249,2014-10-16.75,88.51,1.352,1.173,0.173,1.0,17.968,17.968,264.17654166666665,-28.582944444444443
2014-BLG-1866,BLG508.28,50829,17:58:20.85,-32:27:38.2,2456913.989,2014-09-13.49,28.548,0.358,2.923,1.165,1.0,19.635,19.635,269.58687499999996,-32.46061111111111
2014-BLG-1867,BLG513.27,37170,18:04:36.40,-29:29:57.4,2456937.986,2014-10-07.49,21.712,0.704,1.671,0.558,1.0,15.834,15.834,271.15166666666664,-29.499277777777777
2014-BLG-1868,BLG514.32,56460,18:01:05.87,-30:36:57.9,2456919.307,2014-09-18.81,15.52,0.149,6.752,2.074,1.0,19.695,19.695,270.27445833333326,-30.616083333333336
2014-BLG-1869,BLG580.04,121824,18:08:20.64,-25:57:13.4,2456907.758,2014-09-07.26,10.142,0.0,94363.0,12.437,0.736,18.793,19.125,272.08599999999996,-25.953722222222222
2014-BLG-1870,BLG603.30,131898,17:44:44.80,-33:45:42.0,2456948.922,2014-10-18.42,130.21,0.105,9.591,2.455,0.393,19.211,20.225,266.18666666666667,-33.76166666666666
2014-BLG-1871,BLG505.11,9760N,17:58:30.61,-29:23:19.8,2456895.638,2014-08-26.14,0.029,0.574,1.951,0.726,1.0,19.67,19.67,269.6275416666666,-29.388833333333334
2014-BLG-1872,BLG506.32,10214,17:55:36.30,-30:02:13.4,2456915.235,2014-09-14.73,14.547,0.233,4.372,1.602,0.234,18.577,20.153,268.90125,-30.037055555555558
2014-BLG-1873,BLG501.03,111622,17:52:34.70,-30:23:08.3,2456911.879,2014-09-11.38,7.467,0.33,3.153,1.247,1.0,19.92,19.92,268.14458333333334,-30.385638888888888
2014-BLG-1874,BLG501.07,90634,17:49:28.97,-30:16:27.2,2456912.765,2014-09-12.27,6.612,0.101,9.964,2.496,1.0,20.175,20.175,267.37070833333325,-30.27422222222222
2014-BLG-1875,BLG501.10,135673,17:53:13.11,-29:59:51.2,2456911.945,2014-09-11.45,1.436,1.826,1.079,0.082,1.0,16.403,16.403,268.304625,-29.997555555555557
2014-BLG-1876,BLG501.18,136368,17:54:00.81,-29:43:50.9,2456913.745,2014-09-13.24,34.623,0.053,18.84,3.188,0.075,19.535,22.341,268.50337499999995,-29.730805555555555
2014-BLG-1877,BLG505.06,230045,17:55:50.46,-29:36:32.5,2456921.425,2014-09-20.93,19.843,0.051,19.601,3.231,1.0,19.777,19.777,268.96025,-29.60902777777778
2014-BLG-1878,BLG505.17,160612,18:00:15.21,-28:56:36.4,2456914.483,2014-09-13.98,5.226,1.392,1.161,0.162,1.0,17.709,17.709,270.063375,-28.943444444444445
2014-BLG-1879,BLG507.21,132786,17:57:10.31,-31:39:30.1,2456910.236,2014-09-09.74,4.264,0.0,17909.0,10.633,1.0,17.874,17.874,269.2929583333333,-31.65836111111111
2014-BLG-1880,BLG508.30,3192,17:57:04.15,-32:32:45.7,2456932.294,2014-10-01.79,27.344,1.725,1.092,0.096,1.0,13.484,13.484,269.26729166666667,-32.54602777777777
2014-BLG-1881,BLG512.20,139546,18:03:46.64,-28:29:18.7,2456914.487,2014-09-13.99,8.712,1.094,1.282,0.269,1.0,18.681,18.681,270.9443333333333,-28.48852777777778
2014-BLG-1882,BLG515.26,77598,18:05:27.69,-31:53:30.6,2456919.299,2014-09-18.80,52.893,0.131,7.692,2.215,0.336,19.549,20.733,271.3653749999999,-31.891833333333334
2014-BLG-1883,BLG603.09,10978,17:48:16.28,-34:20:31.0,2456909.45,2014-09-08.95,2.816,0.513,2.135,0.824,1.0,18.76,18.76,267.0678333333333,-34.341944444444444
2014-BLG-1884,BLG501.01,90798,17:54:00.49,-30:26:03.0,2456912.648,2014-09-12.15,15.86,0.064,15.7,2.99,0.169,19.024,20.954,268.5020416666666,-30.434166666666666
2014-BLG-1885,BLG501.12,19792,17:52:14.29,-30:01:27.4,2456914.471,2014-09-13.97,82.827,0.163,6.203,1.981,0.21,19.921,21.616,268.05954166666663,-30.024277777777776
2014-BLG-1886,BLG505.25,173515,17:54:26.25,-29:03:20.6,2456916.905,2014-09-16.41,10.291,0.281,3.669,1.411,1.0,20.143,20.143,268.60937499999994,-29.055722222222222
2014-BLG-1887,BLG515.02,1951,18:05:00.27,-32:54:23.0,2456905.94,2014-09-05.44,15.316,0.589,1.912,0.703,1.0,20.081,20.081,271.25112499999994,-32.906388888888884
2014-BLG-1888,BLG625.08,112184,17:42:48.54,-22:56:49.1,2456914.164,2014-09-13.66,46.69,0.569,1.964,0.733,1.0,19.321,19.321,265.70224999999994,-22.94697222222222
2014-BLG-1889,BLG511.20,85683,18:03:53.39,-27:06:39.0,2456936.395,2014-10-05.89,20.451,1.497,1.134,0.137,1.0,16.146,16.146,270.9724583333333,-27.110833333333336
2014-BLG-1890,BLG611.03,87810,17:36:11.61,-27:39:29.9,2456915.791,2014-09-15.29,2.392,0.117,8.605,2.337,1.0,20.212,20.212,264.048375,-27.658305555555554
2014-BLG-1891,BLG501.20,17872N,17:52:40.28,-29:37:45.3,2456916.569,2014-09-16.07,8.119,0.051,19.805,3.242,1.0,20.201,20.201,268.1678333333333,-29.62925
2014-BLG-1892,BLG512.07,10446N,18:00:37.53,-29:12:30.5,2456914.87,2014-09-14.37,42.61,0.013,77.86,4.728,0.15,20.217,22.277,270.15637499999997,-29.208472222222223
2014-BLG-1893,BLG512.15,11597N,18:00:46.65,-28:48:34.5,2456924.91,2014-09-24.41,33575.126,0.0,25023.0,10.996,1.0,26.142,26.142,270.194375,-28.809583333333332
2014-BLG-1894,BLG505.10,88264,17:59:05.00,-29:17:58.5,2456932.111,2014-10-01.61,18.29,0.659,1.754,0.61,0.217,15.271,16.931,269.7708333333333,-29.299583333333334
2014-BLG-1895,BLG505.25,81578,17:54:54.06,-28:58:19.8,2457077.984,2015-02-24.48,155.558,0.0,232781.0,13.417,1.0,18.27,18.27,268.72524999999996,-28.972166666666666
2014-BLG-1896,BLG506.30,128913,17:56:43.24,-29:54:56.3,2456952.851,2014-10-22.35,34.844,0.472,2.291,0.9,0.443,16.901,17.784,269.18016666666665,-29.91563888888889
2014-BLG-1897,BLG510.05,62159,17:56:40.26,-35:56:46.0,2456908.237,2014-09-07.74,38.432,0.065,15.485,2.975,0.081,17.655,20.381,269.16775,-35.94611111111111
2014-BLG-1898,BLG511.09,120604,18:05:06.42,-27:31:45.3,2456925.035,2014-09-24.54,12.904,1.055,1.305,0.289,1.0,18.2,18.2,271.27674999999994,-27.529249999999998
2014-BLG-1899,BLG511.15,154253,18:00:41.42,-27:35:08.9,2456928.718,2014-09-28.22,1.824,0.065,15.327,2.964,1.0,18.728,18.728,270.1725833333333,-27.585805555555556
2014-BLG-1900,BLG599.13,87255,17:50:35.27,-36:09:09.9,2456942.579,2014-10-12.08,35.357,0.133,7.553,2.195,1.0,18.803,18.803,267.64695833333326,-36.15275
2014-BLG-1901,BLG637.28,55619,17:51:31.34,-21:00:50.8,2456911.596,2014-09-11.10,54.582,1.711,1.094,0.098,1.0,17.063,17.063,267.88058333333333,-21.01411111111111
2014-BLG-1902,BLG675.03,85384,17:41:25.11,-27:49:32.7,2456920.002,2014-09-19.50,15.743,0.051,19.54,3.227,1.0,16.513,16.513,265.354625,-27.82575
2014-BLG-1903,BLG500.01,30348,17:54:26.27,-29:03:20.8,2456917.256,2014-09-16.76,36.47,0.052,19.272,3.212,0.126,19.614,21.859,268.60945833333324,-29.055777777777777
